country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","24-06-2025 00:00:00",16.536107,80.594233,PM2.5,50,74,60
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","24-06-2025 00:00:00",16.536107,80.594233,NO2,19,23,21
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","24-06-2025 00:00:00",16.536107,80.594233,CO,20,42,26
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","24-06-2025 00:00:00",16.486692,80.699436,PM10,46,66,51
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","24-06-2025 00:00:00",16.486692,80.699436,CO,32,39,36
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","24-06-2025 00:00:00",16.509717,80.612222,PM10,43,65,50
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","24-06-2025 00:00:00",16.509717,80.612222,NH3,5,7,6
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","24-06-2025 00:00:00",16.554731,80.649110,NH3,NA,NA,NA
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","24-06-2025 00:00:00",17.72,83.3,NO2,41,125,76
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","24-06-2025 00:00:00",17.72,83.3,NH3,3,3,3
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","24-06-2025 00:00:00",17.72,83.3,CO,6,86,34
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","24-06-2025 00:00:00",26.146529,87.454184,OZONE,6,12,10
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","24-06-2025 00:00:00",25.42742023,86.13886079,PM2.5,3,377,47
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","24-06-2025 00:00:00",25.42742023,86.13886079,NH3,11,12,12
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","24-06-2025 00:00:00",26.80365,84.51954,PM2.5,NA,NA,NA
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","24-06-2025 00:00:00",26.80365,84.51954,NO2,6,11,8
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","24-06-2025 00:00:00",25.251013,86.989001,NH3,2,2,2
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","24-06-2025 00:00:00",25.251013,86.989001,CO,8,14,10
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","24-06-2025 00:00:00",25.265194,87.012947,PM10,7,78,36
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","24-06-2025 00:00:00",25.265194,87.012947,NH3,1,7,4
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","24-06-2025 00:00:00",25.567520,83.966379,NO2,7,10,9
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","24-06-2025 00:00:00",25.567520,83.966379,SO2,1,7,4
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","24-06-2025 00:00:00",25.7808257,84.7446768,NO2,98,216,120
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","24-06-2025 00:00:00",25.7808257,84.7446768,NH3,2,6,4
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","24-06-2025 00:00:00",25.7808257,84.7446768,SO2,5,9,7
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","24-06-2025 00:00:00",25.7808257,84.7446768,OZONE,6,39,23
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","24-06-2025 00:00:00",24.7955,84.9994,SO2,11,15,14
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","24-06-2025 00:00:00",24.7955,84.9994,CO,2,50,6
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","24-06-2025 00:00:00",24.792403,84.992416,OZONE,4,39,13
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","24-06-2025 00:00:00",24.762518,84.982348,NO2,16,19,18
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","24-06-2025 00:00:00",27.103358,93.679645,SO2,NA,NA,NA
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","24-06-2025 00:00:00",26.071318,91.87488,SO2,7,10,8
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","24-06-2025 00:00:00",26.10887,91.589544,PM2.5,5,85,39
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","24-06-2025 00:00:00",26.10887,91.589544,NH3,7,11,9
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","24-06-2025 00:00:00",26.10887,91.589544,SO2,9,16,12
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","24-06-2025 00:00:00",26.187500,91.744194,PM2.5,1,30,17
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","24-06-2025 00:00:00",26.181742,91.78063,PM2.5,NA,NA,NA
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","24-06-2025 00:00:00",26.181742,91.78063,SO2,NA,NA,NA
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","24-06-2025 00:00:00",25.610369,85.132568,SO2,14,28,25
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","24-06-2025 00:00:00",25.599486,85.113666,PM2.5,11,68,40
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","24-06-2025 00:00:00",25.599486,85.113666,PM10,25,419,66
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","24-06-2025 00:00:00",25.599486,85.113666,OZONE,33,57,42
India,Bihar,Patna,"Samanpura, Patna - BSPCB","24-06-2025 00:00:00",25.596727,85.085624,PM2.5,11,95,67
India,Bihar,Patna,"Samanpura, Patna - BSPCB","24-06-2025 00:00:00",25.596727,85.085624,PM10,34,84,66
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","24-06-2025 00:00:00",25.03280,85.41948,PM10,NA,NA,NA
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","24-06-2025 00:00:00",25.03280,85.41948,NH3,NA,NA,NA
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","24-06-2025 00:00:00",13.204880,79.097889,NH3,6,10,7
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","24-06-2025 00:00:00",13.204880,79.097889,SO2,11,23,14
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","24-06-2025 00:00:00",16.9872867,81.7363176,PM2.5,15,36,25
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","24-06-2025 00:00:00",16.9872867,81.7363176,NH3,1,1,1
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","24-06-2025 00:00:00",16.9872867,81.7363176,OZONE,5,7,6
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","24-06-2025 00:00:00",13.67,79.35,CO,9,58,25
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","24-06-2025 00:00:00",25.697189,85.245900,CO,13,30,22
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","24-06-2025 00:00:00",25.560083,87.553265,PM10,44,80,65
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","24-06-2025 00:00:00",26.0881305,87.93840336,PM10,12,130,40
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","24-06-2025 00:00:00",26.0881305,87.93840336,SO2,7,9,8
India,Bihar,Munger,"Town Hall, Munger - BSPCB","24-06-2025 00:00:00",25.376776,86.471523,PM10,6,55,25
India,Bihar,Munger,"Town Hall, Munger - BSPCB","24-06-2025 00:00:00",25.376776,86.471523,SO2,10,21,17
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","24-06-2025 00:00:00",26.11442,85.39813,PM10,37,76,51
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","24-06-2025 00:00:00",26.11442,85.39813,NO2,4,6,5
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","24-06-2025 00:00:00",26.11442,85.39813,SO2,2,4,3
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","24-06-2025 00:00:00",26.11442,85.39813,CO,16,33,28
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","24-06-2025 00:00:00",26.1403345,85.3650192,SO2,5,9,7
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","24-06-2025 00:00:00",26.349082,92.68449,PM2.5,50,66,63
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","24-06-2025 00:00:00",26.446912,91.439057,NO2,NA,NA,NA
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","24-06-2025 00:00:00",26.446912,91.439057,CO,28,54,41
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","24-06-2025 00:00:00",26.446912,91.439057,OZONE,8,19,12
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","24-06-2025 00:00:00",26.987634,94.636574,OZONE,1,7,3
India,"Andaman and Nicobar","Sri Vijaya Puram","Police Line, Sri Vijaya Puram - ANPCC","24-06-2025 00:00:00",11.654054,92.734055,PM2.5,NA,NA,NA
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","24-06-2025 00:00:00",16.5150833,80.5181667,CO,2,59,12
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","24-06-2025 00:00:00",14.675886,77.593027,NO2,21,26,23
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","24-06-2025 00:00:00",25.892357,86.590325,PM2.5,NA,NA,NA
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","24-06-2025 00:00:00",25.892357,86.590325,PM10,11,500,89
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","24-06-2025 00:00:00",25.892357,86.590325,NO2,6,8,7
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","24-06-2025 00:00:00",25.892357,86.590325,SO2,7,17,12
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","24-06-2025 00:00:00",25.892357,86.590325,CO,18,74,43
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","24-06-2025 00:00:00",25.859655,85.77944,NO2,1,2,1
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","24-06-2025 00:00:00",25.859655,85.77944,SO2,6,30,19
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","24-06-2025 00:00:00",25.859655,85.77944,OZONE,4,16,9
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","24-06-2025 00:00:00",26.2271665,84.3570427,PM2.5,NA,NA,NA
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","24-06-2025 00:00:00",26.2271665,84.3570427,OZONE,NA,NA,NA
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","24-06-2025 00:00:00",30.735567,76.775714,NO2,6,63,32
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","24-06-2025 00:00:00",30.735567,76.775714,SO2,5,10,8
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","24-06-2025 00:00:00",30.735567,76.775714,OZONE,29,54,47
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","24-06-2025 00:00:00",30.751462,76.762879,PM10,NA,NA,NA
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","24-06-2025 00:00:00",30.751462,76.762879,OZONE,NA,NA,NA
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","24-06-2025 00:00:00",21.258815,81.578979,OZONE,7,7,7
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","24-06-2025 00:00:00",21.219665,81.630094,PM2.5,1,54,21
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","24-06-2025 00:00:00",21.219665,81.630094,NO2,16,25,20
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","24-06-2025 00:00:00",21.237755,81.705301,SO2,4,8,6
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","24-06-2025 00:00:00",21.371751,81.664929,NO2,12,22,16
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","24-06-2025 00:00:00",21.371751,81.664929,OZONE,5,9,6
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","24-06-2025 00:00:00",22.06631475,83.33820077,CO,10,17,15
India,Delhi,Delhi,"Alipur, Delhi - DPCC","24-06-2025 00:00:00",28.815329,77.153010,CO,24,66,46
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","24-06-2025 00:00:00",28.647622,77.3158090,PM10,46,145,105
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","24-06-2025 00:00:00",28.647622,77.3158090,NH3,3,14,7
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","24-06-2025 00:00:00",28.647622,77.3158090,CO,36,76,62
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","24-06-2025 00:00:00",28.695381,77.181665,PM10,73,147,103
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","24-06-2025 00:00:00",28.695381,77.181665,NO2,12,40,24
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","24-06-2025 00:00:00",28.4706914,77.1099364,PM10,29,164,100
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","24-06-2025 00:00:00",28.7256504,77.2011573,CO,35,70,47
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","24-06-2025 00:00:00",28.7256504,77.2011573,OZONE,15,77,48
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","24-06-2025 00:00:00",28.5512005,77.2735737,PM2.5,24,103,64
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","24-06-2025 00:00:00",28.656756,77.227234,NH3,NA,NA,NA
India,Delhi,Delhi,"DTU, Delhi - CPCB","24-06-2025 00:00:00",28.7500499,77.1112615,PM10,34,378,130
India,Delhi,Delhi,"DTU, Delhi - CPCB","24-06-2025 00:00:00",28.7500499,77.1112615,NO2,23,39,30
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","24-06-2025 00:00:00",28.498571,77.264840,NO2,22,61,37
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","24-06-2025 00:00:00",28.498571,77.264840,SO2,3,8,6
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","24-06-2025 00:00:00",28.5710274,77.0719006,PM10,NA,NA,NA
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","24-06-2025 00:00:00",28.6811736,77.3025234,SO2,10,19,13
India,Delhi,Delhi,"ITO, Delhi - CPCB","24-06-2025 00:00:00",28.628624,77.241060,NO2,14,68,50
India,Delhi,Delhi,"ITO, Delhi - CPCB","24-06-2025 00:00:00",28.628624,77.241060,SO2,3,11,7
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","24-06-2025 00:00:00",28.580280,77.233829,PM10,67,109,89
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","24-06-2025 00:00:00",28.580280,77.233829,SO2,3,16,8
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","24-06-2025 00:00:00",28.580280,77.233829,CO,28,129,36
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM","24-06-2025 00:00:00",28.588333,77.221667,NO2,39,168,73
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","24-06-2025 00:00:00",28.5918245,77.2273074,PM2.5,25,155,56
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","24-06-2025 00:00:00",28.5918245,77.2273074,OZONE,3,6,3
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","24-06-2025 00:00:00",28.636429,77.201067,PM10,40,143,79
India,Delhi,Delhi,"Mundka, Delhi - DPCC","24-06-2025 00:00:00",28.684678,77.076574,PM2.5,18,167,70
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","24-06-2025 00:00:00",28.60909,77.0325413,NH3,8,12,10
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","24-06-2025 00:00:00",28.570173,76.933762,PM2.5,30,143,78
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","24-06-2025 00:00:00",28.570173,76.933762,NO2,20,54,33
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","24-06-2025 00:00:00",28.570173,76.933762,CO,2,106,31
India,Delhi,Delhi,"Narela, Delhi - DPCC","24-06-2025 00:00:00",28.822836,77.101981,PM2.5,25,258,114
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","24-06-2025 00:00:00",22.368195,82.746431,PM10,9,196,47
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","24-06-2025 00:00:00",22.368195,82.746431,SO2,1,17,2
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","24-06-2025 00:00:00",22.348441,82.549611,CO,14,24,19
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","24-06-2025 00:00:00",22.348441,82.549611,OZONE,35,36,36
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","24-06-2025 00:00:00",22.1910172,83.5197009,PM2.5,NA,NA,NA
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","24-06-2025 00:00:00",21.258815,81.578979,NO2,NA,NA,NA
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","24-06-2025 00:00:00",21.258815,81.578979,SO2,NA,NA,NA
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","24-06-2025 00:00:00",21.194815,81.314770,NO2,6,12,8
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","24-06-2025 00:00:00",21.185571,81.343175,NH3,3,3,3
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","24-06-2025 00:00:00",21.185571,81.343175,OZONE,8,13,10
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","24-06-2025 00:00:00",21.224231,81.408350,SO2,8,9,8
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","24-06-2025 00:00:00",22.118125,83.140608,NH3,NA,NA,NA
India,Delhi,Delhi,"Narela, Delhi - DPCC","24-06-2025 00:00:00",28.822836,77.101981,SO2,4,54,20
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","24-06-2025 00:00:00",28.567890,77.250515,PM2.5,47,113,81
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","24-06-2025 00:00:00",28.530785,77.271255,SO2,3,8,5
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","24-06-2025 00:00:00",28.674045,77.131023,PM2.5,18,147,81
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","24-06-2025 00:00:00",21.613267,73.010555,NO2,NA,NA,NA
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","24-06-2025 00:00:00",23.163798,72.677768,PM10,33,119,65
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","24-06-2025 00:00:00",23.163798,72.677768,SO2,16,32,27
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","24-06-2025 00:00:00",23.221714,72.654328,PM10,32,137,52
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","24-06-2025 00:00:00",23.221714,72.654328,CO,12,17,15
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","24-06-2025 00:00:00",23.221714,72.654328,OZONE,5,12,9
India,Gujarat,Surat,"Science Center, Surat - SMC","24-06-2025 00:00:00",21.170046,72.795405,NO2,13,40,17
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","24-06-2025 00:00:00",20.362421,72.918013,PM2.5,17,49,35
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","24-06-2025 00:00:00",20.362421,72.918013,PM10,38,88,57
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","24-06-2025 00:00:00",28.6514781,77.1473105,PM10,69,187,100
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","24-06-2025 00:00:00",28.6514781,77.1473105,NH3,4,7,5
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","24-06-2025 00:00:00",28.5504249,77.2159377,CO,30,50,37
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","24-06-2025 00:00:00",28.710508,77.249485,NH3,4,16,9
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","24-06-2025 00:00:00",28.531346,77.190156,PM10,46,115,79
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","24-06-2025 00:00:00",28.531346,77.190156,NO2,2,14,8
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","24-06-2025 00:00:00",28.531346,77.190156,SO2,1,7,4
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","24-06-2025 00:00:00",28.531346,77.190156,CO,40,55,46
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","24-06-2025 00:00:00",28.672342,77.315260,NO2,7,33,14
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","24-06-2025 00:00:00",28.422681,77.148944,PM2.5,21,100,63
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","24-06-2025 00:00:00",28.3153,76.9143,SO2,NA,NA,NA
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","24-06-2025 00:00:00",30.943887,76.801991,PM2.5,28,408,162
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","24-06-2025 00:00:00",30.943887,76.801991,CO,48,86,66
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB","24-06-2025 00:00:00",34.066206,74.819820,CO,12,19,16
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","24-06-2025 00:00:00",23.80569,86.44268,PM10,NA,NA,NA
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","24-06-2025 00:00:00",28.699793,77.165453,PM2.5,47,221,115
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","24-06-2025 00:00:00",28.699793,77.165453,PM10,86,194,140
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","24-06-2025 00:00:00",28.699793,77.165453,NO2,27,83,52
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","24-06-2025 00:00:00",28.699793,77.165453,CO,2,54,5
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","24-06-2025 00:00:00",23.107969,72.574648,SO2,9,10,9
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","24-06-2025 00:00:00",23.002657,72.591912,PM2.5,22,77,44
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","24-06-2025 00:00:00",23.002657,72.591912,SO2,13,25,19
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","24-06-2025 00:00:00",23.020509,72.579261,PM2.5,21,83,49
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","24-06-2025 00:00:00",23.020509,72.579261,PM10,27,105,55
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","24-06-2025 00:00:00",28.674045,77.131023,NH3,4,6,5
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","24-06-2025 00:00:00",28.674045,77.131023,SO2,23,64,43
India,Delhi,Delhi,"Pusa, Delhi - DPCC","24-06-2025 00:00:00",28.639652,77.146275,NO2,9,45,23
India,Delhi,Delhi,"Pusa, Delhi - DPCC","24-06-2025 00:00:00",28.639652,77.146275,OZONE,5,75,34
India,Delhi,Delhi,"Pusa, Delhi - IMD","24-06-2025 00:00:00",28.636110,77.173332,OZONE,10,61,43
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","24-06-2025 00:00:00",28.563262,77.186937,OZONE,2,98,50
India,Delhi,Delhi,"Rohini, Delhi - DPCC","24-06-2025 00:00:00",28.732528,77.119920,NO2,12,72,38
India,Delhi,Delhi,"Rohini, Delhi - DPCC","24-06-2025 00:00:00",28.732528,77.119920,NH3,8,12,10
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","24-06-2025 00:00:00",23.020509,72.579261,SO2,9,15,13
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","24-06-2025 00:00:00",23.020509,72.579261,CO,12,28,17
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","24-06-2025 00:00:00",23.041137,72.456691,PM2.5,10,98,37
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","24-06-2025 00:00:00",23.023389,72.515201,SO2,4,6,6
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","24-06-2025 00:00:00",23.076793,72.627874,PM10,38,116,74
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","24-06-2025 00:00:00",23.076793,72.627874,OZONE,2,19,11
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","24-06-2025 00:00:00",12.7816279,77.6299145,PM2.5,36,41,38
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","24-06-2025 00:00:00",12.7816279,77.6299145,PM10,41,53,45
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","24-06-2025 00:00:00",13.003872,77.664217,CO,22,40,33
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","24-06-2025 00:00:00",13.0270199,77.494094,PM10,55,81,68
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","24-06-2025 00:00:00",12.938539,77.590100,PM10,12,54,27
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","24-06-2025 00:00:00",12.938539,77.590100,NH3,1,1,1
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","24-06-2025 00:00:00",12.920984,77.584908,PM2.5,8,58,22
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","24-06-2025 00:00:00",12.9135218,77.5950804,PM10,40,44,42
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","24-06-2025 00:00:00",12.951913,77.539784,OZONE,11,12,12
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","24-06-2025 00:00:00",22.9682591,76.064118,CO,8,22,16
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","24-06-2025 00:00:00",22.9682591,76.064118,OZONE,10,64,12
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","24-06-2025 00:00:00",26.203442,78.193251,OZONE,29,39,31
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","24-06-2025 00:00:00",26.259242,78.216432,SO2,12,16,14
